Region,Zone,Woreda,Kebele
Amhara,North Wollo,Bugna,KOB
Amhara,North Wollo,Bugna,Bir Kuakua
Amhara,North Wollo,Bugna,KWARO
Amhara,North Wollo,Bugna,Kidus Harbi
Amhara,North Wollo,Bugna,Ayina Mikael
Amhara,North Wollo,Bugna,Meskel Kirstos
Amhara,North Wollo,Bugna,AYINA EYESUS
Amhara,North Wollo,Bugna,Gul Wuha
Amhara,North Wollo,Bugna,Burko
Amhara,North Wollo,Bugna,LAY DIBA
Amhara,North Wollo,Bugna,DARIYA
Amhara,North Wollo,Bugna,Serzina
Amhara,North Wollo,Dawunt,Gagibiyana shemawala/25/
Amhara,North Wollo,Dawunt,Dote glatana Mana tunaja/26/
Amhara,North Wollo,Dawunt,Atsefit yekendat
Amhara,North Wollo,Dawunt,Debir agonat
Amhara,North Wollo,Dawunt,Yesay Yediba
Amhara,North Wollo,Dawunt,Ambat magot
Amhara,North Wollo,Dawunt,Asigaj siso meda
Amhara,North Wollo,Dawunt,Degela
Amhara,North Wollo,Dawunt,Shola yechereka
Amhara,North Wollo,Dawunt,Gulia beseka
Amhara,North Wollo,Dawunt,Chet yabte
Amhara,North Wollo,Dawunt,Key Warka fenseha
Amhara,North Wollo,Dawunt,Ayda Sagora
Amhara,South Wolo,Mekdela,MASHA TOWN
Amhara,South Wolo,Mekdela,WARIKAYE
Amhara,South Wolo,Mekdela,TORIK
Amhara,South Wolo,Mekdela,DENIDER
Amhara,South Wolo,Mekdela,GOBADIN
Amhara,South Wolo,Mekdela,MATA MEDA
Amhara,South Wolo,Mekdela,DEJ
Amhara,South Wolo,Mekdela,WEGESA
Amhara,South Wolo,Mekdela,YEWETET
Amhara,South Wolo,Mekdela,BAZURA
Amhara,South Wolo,Mekdela,MINIGASH
Amhara,South Wolo,Mekdela,GONIDEROCH
Amhara,South Wolo,Mekdela,DEFERIGE
Amhara,South Wolo,Mekdela,TEBI
Amhara,South Wolo,Mekdela,D\ZEYIT
Amhara,South Wolo,Mekdela,HAROGE
Amhara,South Wolo,Mekdela,GEDAM
Amhara,South Wolo,Mekdela,DOKA DEBIRESINA
Amhara,South Wolo,Mekdela,JISA
Amhara,South Wolo,Mekdela,CHINIGAWA
Amhara,South Wolo,Mekdela,ASOL
Amhara,South Wolo,Mekdela,ADEY GUYA
Amhara,South Wolo,Mekdela,KEBITIYA
Amhara,South Wolo,Mekdela,GENATIT
Amhara,South Wolo,Mekdela,DEDERE
Amhara,South Wolo,Mekdela,BESO BER
Amhara,South Wolo,Mekdela,YEKOSO
Amhara,South Wolo,Mekdela,GOGOS
Amhara,South Wolo,Mekdela,DEFER
Amhara,South Wolo,Tenta,TentaTown
Amhara,South Wolo,Tenta,AjebarTown
Amhara,South Wolo,Tenta,Yederek
Amhara,South Wolo,Tenta,Wegamer
Amhara,South Wolo,Tenta,Wata
Amhara,South Wolo,Tenta,Shola Weha
Amhara,South Wolo,Tenta,Billa
Amhara,South Wolo,Tenta,Chacha
Amhara,South Wolo,Tenta,Meguat
Amhara,South Wolo,Tenta,Debek
Amhara,South Wolo,Tenta,Kulbit Amba
Amhara,South Wolo,Tenta,Gafa
Amhara,South Wolo,Tenta,Tedat
Amhara,South Wolo,Tenta,Cheleme
Amhara,South Wolo,Tenta,Yemit
Amhara,South Wolo,Tenta,Abamela
Amhara,South Wolo,Tenta,Yamed
Amhara,South Wolo,Tenta,Amba Mariyam
Amhara,South Wolo,Tenta,Chihina
Amhara,South Wolo,Tenta,Kurkur
Amhara,South Wolo,Tenta,Meserbi
Amhara,South Wolo,Tenta,Sangola
Amhara,South Wolo,Tenta,Kabo Hager
Amhara,South Wolo,Tenta,Baja
Amhara,South Wolo,Tenta,Mekina
Amhara,South Wolo,Tenta,Aba Bouru meda
Amhara,South Wolo,Tenta,Zakunat
Amhara,South Wolo,Tenta,Haroge
Amhara,South Wolo,Tenta,Gaya
Amhara,South Wolo,Tenta,Wer Teje
Amhara,South Wolo,Tenta,Yerema
Amhara,South Wolo,Tenta,Kere Gimba
Amhara,South Wolo,Tenta,Sada Korkora
Amhara,South Wolo,Kutaber,Kutaber Town
Amhara,South Wolo,Kutaber,Amba Mariyam
Amhara,South Wolo,Kutaber,Kundi najarjor
Amhara,South Wolo,Kutaber,Asecha Abo
Amhara,South Wolo,Kutaber,Abaselama
Amhara,South Wolo,Kutaber,Dashengena Elsa
Amhara,South Wolo,Kutaber,Beshelo
Amhara,South Wolo,Kutaber,Alanshana Werkaya
Amhara,South Wolo,Kutaber,Dire
Amhara,South Wolo,Kutaber,Goro Mender
Amhara,South Wolo,Kutaber,Liwicho
Amhara,South Wolo,Kutaber,Haroye
Amhara,South Wolo,Kutaber,Barkana
Amhara,South Wolo,Kutaber,Manos
Amhara,South Wolo,Kutaber,Tikana
Amhara,South Wolo,Kutaber,Mnatash
Amhara,South Wolo,Kutaber,Arsis Amba
Amhara,South Wolo,Kutaber,Gwasa Meda
Amhara,South Wolo,Kutaber,Segon
Amhara,South Wolo,Kutaber,Siro
Amhara,South Wolo,Kutaber,Mumed Guguru
Amhara,South Wolo,Ambasel,Wuchale Town
Amhara,South Wolo,Ambasel,Brkumaamba
Amhara,South Wolo,Ambasel,Koho
Amhara,South Wolo,Ambasel,Adisamba
Amhara,South Wolo,Ambasel,Amba Mariyam
Amhara,South Wolo,Ambasel,Malewa
Amhara,South Wolo,Ambasel,Dbalmaryam
Amhara,South Wolo,Ambasel,Gshen
Amhara,South Wolo,Ambasel,Teregmamo
Amhara,South Wolo,Ambasel,Dolba
Amhara,South Wolo,Ambasel,Senka
Amhara,South Wolo,Ambasel,Teremochg
Amhara,South Wolo,Ambasel,Dubl
Amhara,South Wolo,Ambasel,Dorga
Amhara,South Wolo,Ambasel,Tilaabalima
Amhara,South Wolo,Ambasel,Donka
Amhara,South Wolo,Ambasel,Robit
Amhara,South Wolo,Ambasel,Arbatnsay
Amhara,South Wolo,Ambasel,Dino
Amhara,South Wolo,Ambasel,Hamusit
Amhara,South Wolo,Ambasel,Golye
Amhara,South Wolo,Ambasel,Chefe
Amhara,South Wolo,Ambasel,Koshemu
Amhara,South Wolo,Ambasel,Bolo
Amhara,South Wolo,Tehuledere,Hayk Town
Amhara,South Wolo,Tehuledere,Sulula Town
Amhara,South Wolo,Tehuledere,Pasomile Town
Amhara,South Wolo,Tehuledere,Muti Belig
Amhara,South Wolo,Tehuledere,Segilen
Amhara,South Wolo,Tehuledere,Tebis
Amhara,South Wolo,Tehuledere,Godigadit
Amhara,South Wolo,Tehuledere,Jari
Amhara,South Wolo,Tehuledere,Wahelo
Amhara,South Wolo,Tehuledere,Banikotu
Amhara,South Wolo,Tehuledere,Mesal
Amhara,South Wolo,Tehuledere,Amumo
Amhara,South Wolo,Tehuledere,Kete
Amhara,South Wolo,Tehuledere,Gobeya
Amhara,South Wolo,Tehuledere,Hara
Amhara,South Wolo,Tehuledere,Haridibo
Amhara,South Wolo,Tehuledere,Welide Lulu
Amhara,South Wolo,Tehuledere,Hitach
Amhara,South Wolo,Tehuledere,Bededo
Amhara,South Wolo,Tehuledere,Kosoro
Amhara,South Wolo,Tehuledere,Gadara
Amhara,South Wolo,Tehuledere,Special EA
Amhara,South Wolo,Werebabo,Bestima Town
Amhara,South Wolo,Werebabo,Bokekesa Town
Amhara,South Wolo,Werebabo,Oulaoula
Amhara,South Wolo,Werebabo,Hadere
Amhara,South Wolo,Werebabo,Arabiti
Amhara,South Wolo,Werebabo,Gedidai
Amhara,South Wolo,Werebabo,Chali
Amhara,South Wolo,Werebabo,Chikele
Amhara,South Wolo,Werebabo,Gerbabo
Amhara,South Wolo,Werebabo,Yaya
Amhara,South Wolo,Werebabo,Goha
Amhara,South Wolo,Werebabo,Bokekesa
Amhara,South Wolo,Werebabo,Ejersa
Amhara,South Wolo,Werebabo,Gendibasha
Amhara,South Wolo,Werebabo,Kuno
Amhara,South Wolo,Werebabo,Gedero
Amhara,South Wolo,Werebabo,Gubisa
Amhara,South Wolo,Werebabo,Fito
Amhara,South Wolo,Werebabo,Bulbulo
Amhara,South Wolo,Werebabo,Dubeta
Amhara,South Wolo,Werebabo,Dayou
Amhara,South Wolo,Werebabo,Hara
Amhara,South Wolo,Kalu,Degan Town
Amhara,South Wolo,Kalu,Ancharo Town
Amhara,South Wolo,Kalu,Gerba Town
Amhara,South Wolo,Kalu,Harbu Town
Amhara,South Wolo,Kalu,Ardibo (029)
Amhara,South Wolo,Kalu,Adame (025)
Amhara,South Wolo,Kalu,Gedero (027)
Amhara,South Wolo,Kalu,Mudi Kalu(026)
Amhara,South Wolo,Kalu,Jerjero (023)
Amhara,South Wolo,Kalu,Keteteya (024)
Amhara,South Wolo,Kalu,Mukaly (028)
Amhara,South Wolo,Kalu,Werabeyiti
Amhara,South Wolo,Kalu,Arjo (020)
Amhara,South Wolo,Kalu,Wedajo (022)
Amhara,South Wolo,Kalu,Arabo (021)
Amhara,South Wolo,Kalu,Abecho (019)
Amhara,South Wolo,Kalu,Bosena (09)
Amhara,South Wolo,Kalu,Abahilme (018)
Amhara,South Wolo,Kalu,Girar amba (017)
Amhara,South Wolo,Kalu,Resa (016)
Amhara,South Wolo,Kalu,Mekanety (010)
Amhara,South Wolo,Kalu,Ancharo (08)
Amhara,South Wolo,Kalu,Kedida (07)
Amhara,South Wolo,Kalu,Beke (05)
Amhara,South Wolo,Kalu,Adame (04)
Amhara,South Wolo,Kalu,Addis alem (03)
Amhara,South Wolo,Kalu,Choresa (06)
Amhara,South Wolo,Kalu,Birko Debele (031)
Amhara,South Wolo,Kalu,Weraba tulu (032)
Amhara,South Wolo,Kalu,Addis mender (01)
Amhara,South Wolo,Kalu,Agamsa (02)
Amhara,South Wolo,Kalu,Miawo (034)
Amhara,South Wolo,Kalu,Kurifa (035)
Amhara,South Wolo,Kalu,Tekake (033)
Amhara,South Wolo,Kalu,401(Yegitosh Meret)
Amhara,South Wolo,Alibuko,Sego Gebeya Town
Amhara,South Wolo,Alibuko,Degaga Town
Amhara,South Wolo,Alibuko,Mayi Barina Defatit
Amhara,South Wolo,Alibuko,Tosa Felana
Amhara,South Wolo,Alibuko,Felana Meda
Amhara,South Wolo,Alibuko,Sego Gebeya
Amhara,South Wolo,Alibuko,Didin
Amhara,South Wolo,Alibuko,Jersa Welidiya
Amhara,South Wolo,Alibuko,Bele
Amhara,South Wolo,Alibuko,Betiha
Amhara,South Wolo,Alibuko,Qalo
Amhara,South Wolo,Alibuko,Ambo Kara
Amhara,South Wolo,Alibuko,Bore Ager
Amhara,South Wolo,Alibuko,Adama Dirima
Amhara,South Wolo,Alibuko,Sobana Jebil
Amhara,South Wolo,LEGAMIBO,Akesita Town
Amhara,South Wolo,LEGAMIBO,Genete Town
Amhara,South Wolo,LEGAMIBO,Werenito
Amhara,South Wolo,LEGAMIBO,Key Mebirat
Amhara,South Wolo,LEGAMIBO,Feta
Amhara,South Wolo,LEGAMIBO,Fesho
Amhara,South Wolo,LEGAMIBO,Buso
Amhara,South Wolo,LEGAMIBO,Yetinora
Amhara,South Wolo,LEGAMIBO,Golehito
Amhara,South Wolo,LEGAMIBO,Welelet
Amhara,South Wolo,LEGAMIBO,Temu
Amhara,South Wolo,LEGAMIBO,Chiro
Amhara,South Wolo,LEGAMIBO,Sengo Gebeya
Amhara,South Wolo,LEGAMIBO,Sada Korikora
Amhara,South Wolo,LEGAMIBO,Gurach
Amhara,South Wolo,LEGAMIBO,Dereba
Amhara,South Wolo,LEGAMIBO,Tinicha
Amhara,South Wolo,LEGAMIBO,Chuluke
Amhara,South Wolo,LEGAMIBO,Bwabwata
Amhara,South Wolo,LEGAMIBO,Merikemecha
Amhara,South Wolo,LEGAMIBO,Denibesh
Amhara,South Wolo,LEGAMIBO,Kenido
Amhara,South Wolo,LEGAMIBO,Tach Akesita
Amhara,South Wolo,LEGAMIBO,Tikile
Amhara,South Wolo,LEGAMIBO,Gerezewiya
Amhara,South Wolo,LEGAMIBO,Genete
Amhara,South Wolo,LEGAMIBO,Selamiber
Amhara,South Wolo,LEGAMIBO,Wede Hamusiye
Amhara,South Wolo,LEGAMIBO,Hetetera
Amhara,South Wolo,LEGAMIBO,Yilade
Amhara,South Wolo,LEGAMIBO,Kore
Amhara,South Wolo,LEGAMIBO,Arigiti
Amhara,South Wolo,LEGAMIBO,Gol
Amhara,South Wolo,LEGAMIBO,Mesobit
Amhara,South Wolo,Sayinit,Ajibar Town
Amhara,South Wolo,Sayinit,Yemeka {014]
Amhara,South Wolo,Sayinit,Wikir {026}
Amhara,South Wolo,Sayinit,Waro {025}
Amhara,South Wolo,Sayinit,Lebet {027}
Amhara,South Wolo,Sayinit,Enidote {028}
Amhara,South Wolo,Sayinit,Yedegat {029}
Amhara,South Wolo,Sayinit,Hurimo {020}
Amhara,South Wolo,Sayinit,Ewa
Amhara,South Wolo,Sayinit,Tenigobalel {022}
Amhara,South Wolo,Sayinit,Aneshe {023}
Amhara,South Wolo,Sayinit,Shehot {024}
Amhara,South Wolo,Sayinit,Tedibabe Mariyam {016 }
Amhara,South Wolo,Sayinit,Debitera {015}
Amhara,South Wolo,Sayinit,Meles Sanika {03}
Amhara,South Wolo,Sayinit,Yegode {011}
Amhara,South Wolo,Sayinit,Amba Seniber {012}
Amhara,South Wolo,Sayinit,Meso
Amhara,South Wolo,Sayinit,Dat {02}
Amhara,South Wolo,Sayinit,Asheniga {01}
Amhara,South Wolo,Sayinit,Gulimeda {017}
Amhara,South Wolo,Sayinit,Amba Ferit {018}
Amhara,South Wolo,Sayinit,Gedebe {019}
Amhara,South Wolo,Sayinit,Durika {010}
Amhara,South Wolo,Sayinit,Feres Bar {06}
Amhara,South Wolo,Sayinit,Shenigo Defar {04}
Amhara,South Wolo,Sayinit,Segerat {05}
Amhara,South Wolo,Sayinit,Keta Chilaga {09}
Amhara,South Wolo,Sayinit,Beja Chilaga {08]
Amhara,South Wolo,Sayinit,Beja {07}
Amhara,South Wolo,Debresina,Mekane Selam Town
Amhara,South Wolo,Debresina,Seyo Town
Amhara,South Wolo,Debresina,Dokis
Amhara,South Wolo,Debresina,Beli
Amhara,South Wolo,Debresina,Miskabe
Amhara,South Wolo,Debresina,Fati Jeneberu
Amhara,South Wolo,Debresina,Anferfira
Amhara,South Wolo,Debresina,Chiro Cherkos
Amhara,South Wolo,Debresina,Chiro Kadis
Amhara,South Wolo,Debresina,Endiras
Amhara,South Wolo,Debresina,Galemot
Amhara,South Wolo,Debresina,Wale Magole
Amhara,South Wolo,Debresina,Keye Afer
Amhara,South Wolo,Debresina,Dil Fere
Amhara,South Wolo,Debresina,Keto
Amhara,South Wolo,Debresina,Chefo Belo
Amhara,South Wolo,Debresina,Jelisa Libanos
Amhara,South Wolo,Debresina,Hula Gosh
Amhara,South Wolo,Debresina,Haweye Betaso
Amhara,South Wolo,Debresina,Dega Dibi
Amhara,South Wolo,Debresina,Abu Adere
Amhara,South Wolo,Debresina,Debe Chiri
Amhara,South Wolo,Debresina,Sefu Atira
Amhara,South Wolo,Debresina,Jiru Menebuku
Amhara,South Wolo,Debresina,Webo Mikael
Amhara,South Wolo,Debresina,Mendeyo
Amhara,South Wolo,Debresina,Tewa
Amhara,South Wolo,Debresina,Debre Senbo
Amhara,South Wolo,Debresina,Mehal Denbi
Amhara,South Wolo,Debresina,Werke Meskel
Amhara,South Wolo,Debresina,Derami
Amhara,South Wolo,Debresina,Maskeraba
Amhara,South Wolo,Debresina,Yetomasi
Amhara,South Wolo,Debresina,Ayechal Boneya
Amhara,South Wolo,Debresina,Werkea Abo
Amhara,South Wolo,Debresina,Mendega
Amhara,South Wolo,Kelala,Kelala Town
Amhara,South Wolo,Kelala,Liguama Town
Amhara,South Wolo,Kelala,Shenet
Amhara,South Wolo,Kelala,Warja
Amhara,South Wolo,Kelala,Bereda
Amhara,South Wolo,Kelala,Gor
Amhara,South Wolo,Kelala,Guyema
Amhara,South Wolo,Kelala,Wedegutu
Amhara,South Wolo,Kelala,Gumuro
Amhara,South Wolo,Kelala,Martikos
Amhara,South Wolo,Kelala,Tirtira
Amhara,South Wolo,Kelala,Aleltuna Gebisa
Amhara,South Wolo,Kelala,Teltele
Amhara,South Wolo,Kelala,Werkena Bari
Amhara,South Wolo,Kelala,Mukech
Amhara,South Wolo,Kelala,Kobi
Amhara,South Wolo,Kelala,Endode
Amhara,South Wolo,Kelala,Senbona Chelchele
Amhara,South Wolo,Kelala,Yimerina Erbortu
Amhara,South Wolo,Kelala,Harewana Keyamare
Amhara,South Wolo,Kelala,Werkena Tetera
Amhara,South Wolo,Kelala,Degorach
Amhara,South Wolo,Kelala,Shafi
Amhara,South Wolo,Kelala,Esola
Amhara,South Wolo,Kelala,Minaya
Amhara,South Wolo,Kelala,Anarat
Amhara,South Wolo,Kelala,Deger
Amhara,South Wolo,Kelala,Bakelo
Amhara,South Wolo,Kelala,Gubisa
Amhara,South Wolo,Kelala,Jejebana Licho
Amhara,South Wolo,Kelala,Abet Wuha
Amhara,South Wolo,Kelala,Endoge Tereko
Amhara,South Wolo,Kelala,Tirantir
Amhara,South Wolo,Kelala,Addis Amba
Amhara,South Wolo,Kelala,Beto Farm
Amhara,South Wolo,Jama,Degolo Town
Amhara,South Wolo,Jama,Amuma
Amhara,South Wolo,Jama,Teftef
Amhara,South Wolo,Jama,Faji
Amhara,South Wolo,Jama,Amayu
Amhara,South Wolo,Jama,Ketari
Amhara,South Wolo,Jama,Tulu Mojo
Amhara,South Wolo,Jama,Kubi
Amhara,South Wolo,Jama,Alaye
Amhara,South Wolo,Jama,Zer Kami
Amhara,South Wolo,Jama,Ab Weld
Amhara,South Wolo,Jama,Shol Afaf
Amhara,South Wolo,Jama,Ejarti
Amhara,South Wolo,Jama,Gerbo
Amhara,South Wolo,Jama,Boren
Amhara,South Wolo,Jama,Sora Micha
Amhara,South Wolo,Jama,Key Afer
Amhara,South Wolo,Jama,Elshama
Amhara,South Wolo,Jama,Yeda
Amhara,South Wolo,Jama,Shenkurtima
Amhara,South Wolo,Jama,Ababor
Amhara,South Wolo,Jama,Ahiya feje
Amhara,South Wolo,Were Ilu,Were Ilu Town
Amhara,South Wolo,Were Ilu,Kabe Town
Amhara,South Wolo,Were Ilu,Gorebo
Amhara,South Wolo,Were Ilu,Kechema
Amhara,South Wolo,Were Ilu,Batel
Amhara,South Wolo,Were Ilu,Danyu
Amhara,South Wolo,Were Ilu,Arenfema
Amhara,South Wolo,Were Ilu,Werebayasu
Amhara,South Wolo,Were Ilu,Gatira
Amhara,South Wolo,Were Ilu,Doyu
Amhara,South Wolo,Were Ilu,Dolu
Amhara,South Wolo,Were Ilu,Adaty
Amhara,South Wolo,Were Ilu,Sekela
Amhara,South Wolo,Were Ilu,Mekane Silasse
Amhara,South Wolo,Were Ilu,Kuyu
Amhara,South Wolo,Were Ilu,Harewa
Amhara,South Wolo,Were Ilu,Abajale
Amhara,South Wolo,Were Ilu,Geshober
Amhara,South Wolo,Were Ilu,Kire Mariam
Amhara,South Wolo,Were Ilu,Meni
Amhara,South Wolo,Were Ilu,Debre Nigist
Amhara,South Wolo,Were Ilu,Kurfit
Amhara,South Wolo,Were Ilu,Were Ilu Kis Meret(Found In de
Amhara,South Wolo,WOGIDI,Mahidere Selam Town
Amhara,South Wolo,WOGIDI,Lemlem Amba
Amhara,South Wolo,WOGIDI,Zemod
Amhara,South Wolo,WOGIDI,Gelebe
Amhara,South Wolo,WOGIDI,Kabiwebo
Amhara,South Wolo,WOGIDI,Tungi
Amhara,South Wolo,WOGIDI,Tnne
Amhara,South Wolo,WOGIDI,Lencho
Amhara,South Wolo,WOGIDI,Dibibiso
Amhara,South Wolo,WOGIDI,Demasko
Amhara,South Wolo,WOGIDI,Yeshum
Amhara,South Wolo,WOGIDI,Abote
Amhara,South Wolo,WOGIDI,Taye
Amhara,South Wolo,WOGIDI,Abado
Amhara,South Wolo,WOGIDI,Serto Masaya
Amhara,South Wolo,WOGIDI,Haway
Amhara,South Wolo,WOGIDI,Makefata
Amhara,South Wolo,WOGIDI,Tglfare
Amhara,South Wolo,WOGIDI,Adis Amba
Amhara,South Wolo,WOGIDI,Keraba Goraba
Amhara,South Wolo,WOGIDI,Awayu Kumeyu
Amhara,South Wolo,WOGIDI,Menedaga
Amhara,South Wolo,WOGIDI,Wereabu
Amhara,South Wolo,WOGIDI,Abey
Amhara,South Wolo,WOGIDI,Sekashembra
Amhara,South Wolo,WOGIDI,Lomiwuha
Amhara,South Wolo,WOGIDI,Golele
Amhara,South Wolo,WOGIDI,Haleku
Amhara,South Wolo,WOGIDI,Guba
Amhara,South Wolo,WOGIDI,Tebela
Amhara,South Wolo,WOGIDI,Abey Yegorba
Amhara,South Wolo,WOGIDI,Abahoch
Amhara,South Wolo,WOGIDI,Gindo
Amhara,South Wolo,WOGIDI,Werewayu
Amhara,South Wolo,Kombolcha Town,Kombolcha Town
Amhara,South Wolo,Dese Town,Dese Town
Amhara,South Wolo,Legehida,Weyinamba Town
Amhara,South Wolo,Legehida,Yetur
Amhara,South Wolo,Legehida,Aselel
Amhara,South Wolo,Legehida,Birbirty
Amhara,South Wolo,Legehida,Tabot Mewaya
Amhara,South Wolo,Legehida,Gureta
Amhara,South Wolo,Legehida,Sedere
Amhara,South Wolo,Legehida,Siba
Amhara,South Wolo,Legehida,Kire Gebeya
Amhara,South Wolo,Legehida,Shekif
Amhara,South Wolo,Legehida,Denbya afaf
Amhara,South Wolo,Legehida,Majete
Amhara,South Wolo,Legehida,Awotel
Amhara,South Wolo,Legehida,Kachilet
Amhara,South Wolo,Legehida,Wishet
Amhara,South Wolo,Legehida,Enchini
Amhara,South Wolo,Dese Zuriya,Berara 024
Amhara,South Wolo,Dese Zuriya,Berara Jerjero 025
Amhara,South Wolo,Dese Zuriya,Tid Gebeya 028
Amhara,South Wolo,Dese Zuriya,Albeko 026
Amhara,South Wolo,Dese Zuriya,Bede 023
Amhara,South Wolo,Dese Zuriya,Ayata 022
Amhara,South Wolo,Dese Zuriya,Kedej Jerjero 018
Amhara,South Wolo,Dese Zuriya,Satiro 018
Amhara,South Wolo,Dese Zuriya,kedej 017
Amhara,South Wolo,Dese Zuriya,Abesokotu 015
Amhara,South Wolo,Dese Zuriya,Ilu 07
Amhara,South Wolo,Dese Zuriya,Serdem 08
Amhara,South Wolo,Dese Zuriya,Nbara Ager 09
Amhara,South Wolo,Dese Zuriya,Atari Mesk 041
Amhara,South Wolo,Dese Zuriya,Hara Webelo 040
Amhara,South Wolo,Dese Zuriya,Anto Mechela 039
Amhara,South Wolo,Dese Zuriya,Gelsha 038
Amhara,South Wolo,Dese Zuriya,Asgedo 019
Amhara,South Wolo,Dese Zuriya,Kolamote 020
Amhara,South Wolo,Dese Zuriya,Key Gedel 029
Amhara,South Wolo,Dese Zuriya,Glbte 027
Amhara,South Wolo,Dese Zuriya,Chrecha 031
Amhara,South Wolo,Dese Zuriya,Asgori 032
Amhara,South Wolo,Dese Zuriya,Dereba 033
Amhara,South Wolo,Dese Zuriya,Adayna Amara 034
Amhara,South Wolo,Dese Zuriya,Guguftu 036
Amhara,South Wolo,Dese Zuriya,Dejele 035
Amhara,South Wolo,Dese Zuriya,Atnt Mesberiya 030
Amhara,South Wolo,Dese Zuriya,Degamote 021
Amhara,South Wolo,Dese Zuriya,Tebasit 037
Amhara,South Wolo,Dese Zuriya,Guguftu Beg Irbata Maekel
Amhara,South Wolo,Mehal Sayit,Din Amba {033}
Amhara,South Wolo,Mehal Sayit,Atironis Mariyam {032}
Amhara,South Wolo,Mehal Sayit,Werik Mawicha {031}
Amhara,South Wolo,Mehal Sayit,Semay {07}
Amhara,South Wolo,Mehal Sayit,Gerit {035}
Amhara,South Wolo,Mehal Sayit,Alegeta {034}
Amhara,South Wolo,Mehal Sayit,Ahiyo {039}
Amhara,South Wolo,Mehal Sayit,Deraw {038}
Amhara,South Wolo,Mehal Sayit,Denisa {037}
Amhara,South Wolo,Mehal Sayit,Wezid {036}
Amhara,South Wolo,Mehal Sayit,Kotet {041}
Amhara,South Wolo,Mehal Sayit,Bacheta Mesikel {040}
Amhara,South Wolo,Mehal Sayit,Asifa Zemer {042}
Amhara,North Shewa,Mida Oromo,Rema
Amhara,North Shewa,Mida Oromo,Meranga
Amhara,North Shewa,Mida Oromo,Remana Dire
Amhara,North Shewa,Mida Oromo,Azemana Shifere Amba
Amhara,North Shewa,Mida Oromo,Digombiya Gobabit
Amhara,North Shewa,Mida Oromo,Korkerena Sembelet
Amhara,North Shewa,Mida Oromo,Ketemana Dere
Amhara,North Shewa,Mida Oromo,Kelad Giyorgis
Amhara,North Shewa,Mida Oromo,Behara
Amhara,North Shewa,Mida Oromo,Sende Wegerar
Amhara,North Shewa,Mida Oromo,Sorch
Amhara,North Shewa,Mida Oromo,Monaze
Amhara,North Shewa,Mida Oromo,Tebabitena Kure Bayemoda
Amhara,North Shewa,Mida Oromo,Webrena Afer Bayene
Amhara,North Shewa,Mida Oromo,Kera Mejit
Amhara,North Shewa,Mida Oromo,Alabo Biraba
Amhara,North Shewa,Mida Oromo,Dengore Guream
Amhara,North Shewa,Mida Oromo,Tegora
Amhara,North Shewa,Mida Oromo,Garda
Amhara,North Shewa,Mida Oromo,Werke
Amhara,North Shewa,Mida Oromo,Agemana Embibelo
Amhara,North Shewa,Mida Oromo,Lekekabe
Amhara,North Shewa,Merhabete,Alem Ketema Town
Amhara,North Shewa,Merhabete,Fetira Town
Amhara,North Shewa,Merhabete,Goranda Mariyam Serka
Amhara,North Shewa,Merhabete,Kusaye Chefe
Amhara,North Shewa,Merhabete,Buye Gedejewa
Amhara,North Shewa,Merhabete,Werkamba Remesht
Amhara,North Shewa,Merhabete,Gideb Werego
Amhara,North Shewa,Merhabete,Agerit Kumamba
Amhara,North Shewa,Merhabete,Koso Terehana
Amhara,North Shewa,Merhabete,Sisi Amba
Amhara,North Shewa,Merhabete,Zeyita Magas
Amhara,North Shewa,Merhabete,Sergina
Amhara,North Shewa,Merhabete,Korargina
Amhara,North Shewa,Merhabete,Jema Nunuta
Amhara,North Shewa,Merhabete,Gew Morgazh
Amhara,North Shewa,Merhabete,Amobat
Amhara,North Shewa,Merhabete,Koratamo
Amhara,North Shewa,Merhabete,Giret
Amhara,North Shewa,Merhabete,Ofuna Sibawasha
Amhara,North Shewa,Merhabete,Lijagba Amden
Amhara,North Shewa,Merhabete,Geb Zemoy
Amhara,North Shewa,Merhabete,Delema Anshebegul
Amhara,North Shewa,Merhabete,Afezez Berkato
Amhara,North Shewa,Merhabete,Geren
Amhara,North Shewa,Merhabete,Yidemeko Merihezh
Amhara,North Shewa,Merhabete,Harogenda Sobage
Amhara,North Shewa,Ensaro,LEMI TOWN
Amhara,North Shewa,Ensaro,YIDINOBERESA
Amhara,North Shewa,Ensaro,LAMGENO
Amhara,North Shewa,Ensaro,GEZAWASHANA DALOTA
Amhara,North Shewa,Ensaro,SALAYISHINA DIREKU
Amhara,North Shewa,Ensaro,DIRAMU
Amhara,North Shewa,Ensaro,WEKONAFKIRESELAM
Amhara,North Shewa,Ensaro,DENBINA GRARGE
Amhara,North Shewa,Ensaro,MEQELONAINDOKIYA
Amhara,North Shewa,Ensaro,GOSHWUHANAQEQ
Amhara,North Shewa,Ensaro,KARAMBANA MILTAMBA
Amhara,North Shewa,Ensaro,YETNORASETANKA
Amhara,North Shewa,Moretna Juru,ENEWARI TOWN
Amhara,North Shewa,Moretna Juru,JIHUR TOWN
Amhara,North Shewa,Moretna Juru,LAM WASHA
Amhara,North Shewa,Moretna Juru,SHEMA
Amhara,North Shewa,Moretna Juru,ZATINAY KORO
Amhara,North Shewa,Moretna Juru,ARIS
Amhara,North Shewa,Moretna Juru,RIMIBIK
Amhara,North Shewa,Moretna Juru,JIHUR ZURIYA
